"","score","text"
"1358",0,"Scottish obstetrician says ""In my job, I have two patients to look after: one who can talk and one who can't"" #abortion http://t.co/9Vo4YEOd"
"1359",0,"RT @drpetersaunders: Irish doctors and medical students speak out strongly against #abortion http://t.co/Pn7bo9v9"
"1360",1,"The man that goes to CT to 'comfort' families is so pro #abortion that he votes against giving care to a baby that survives abortion.  #tcot"
"1361",0,"This is so TRUE! #massshootings #guncontrol. #abortion #guns http://t.co/gHpamiu5"
"1362",-1,"#SimpleMindedLibs believe death row inmates shd be protected, illegals shd get free healthcare &amp; SS, and killing full terms is OK! #abortion"
"1363",0,"No sane thinker can propose banning guns as a solution to #Newtown massacre,but supporting #war,sport hunting,#abortion,or the death penalty"
"1364",-1,"Guns don't kill people. Planned Parenthood does. #2ndAmendment #GunLawsAreAJoke #PlannedParenthood #abortion #kids #JDL"
"1365",-1,"RT @LilaGraceRose: When #abortion doctors convert to #prolife and reveal the horrors in that industry, pro-aborts get very uncomfortable. http://t.co/cJV5uK8h"
"1366",-1,"RT @LilaGraceRose: When #abortion doctors convert to #prolife and reveal the horrors in that industry, pro-aborts get very uncomfortable. http://t.co/cJV5uK8h"
"1367",-1,"RT @LilaGraceRose: When #abortion doctors convert to #prolife and reveal the horrors in that industry, pro-aborts get very uncomfortable. http://t.co/cJV5uK8h"
"1368",0,"Ironic that #liberals want #guncontrol 2 save innocent lives yet support #abortion which takes innocent lives. #CantHaveYourCakeAndEatItToo"
"1369",-1,"@Justsnapd8  likewise my friend in Christ'.Never give up the fight for innocent babies #slaughtered everyday by #abortion  @juliewashere88"
"1370",0,"Irish doctors and medical students speak out strongly against #abortion http://t.co/Pn7bo9v9"
"1371",-2,"RT @firstlady10000: @CoraSherlock @FineGaelToday and increases risk of suicide but #Marian s show still pushes #abortion #lovesabortionmorethanwomen"
"1372",0,"#Christian Medical Comment - 500,000 page views - ten most viewed posts http://t.co/L8McV8bh #Jesus #bioethics #euthanasia #abortion #health"
"1373",-2,"#Abortion is the #murder of #children,#helplessly #trapped inside the body of another person.Of course they r children,what else are they??"
"1374",-2,"#Abortion as concept,much less practice,instructs every child,and adult,that the life of every child is officially decreed utterly worthless"
"1375",-1,"U don't think #abortion as a mere CONCEPT is #traumatic to every #child,of every age,once they #learn what it is? Of course it is!"
"1376",-3,"RT @SoGoSwell: If only America would mourn the other premeditated taking of innocent children's lives: #Abortion  (#Tragic)"
"1377",-1,"@Froufrou42 #Abortion is an act of murder,it tells every human being that no life is #innocent or precious,it is a foundation for all murder"
"1378",0,"RT @safeworld4women: #Philippines: Landmark Law Crucial for Women’s Health http://t.co/jukDq2Wb #abortion #contraception #vaw"
"1379",0,"Any #Catholic who performs or has an #abortion excommunicates themselves. It's not a hierarchy thing, it's God's  @KatieMStack #ProChoice"
"1380",-1,"We #Christians must stop #abortion. That is not the government's business. It's Church's business. #tcot #conservative #jesustweeters"
"1381",-1,"@firstlady10000 @drg1985 @CoraSherlock @FineGaelToday #abortion is responsible for the suicide of others involved."
"1382",-2,"I'm always inspired by how many #Catholic wmn choose #abortion w no guilt or shame. The hierarchy does not dictate our hearts. #prochoice"
"1383",0,"#Philippines: Landmark Law Crucial for Women’s Health http://t.co/jukDq2Wb #abortion #contraception #vaw"
"1384",-1,"Addictiing Info: Pope’s Holiday Message: #Abortion, #GayMarriage ‘Serious #Harm To Justice And... http://t.co/AshIPqYK American Socialists"
"1385",-2,"RT @firstlady10000: @CoraSherlock @FineGaelToday and increases risk of suicide but #Marian s show still pushes #abortion #lovesabortionmorethanwomen"
"1386",2,"RT @IrelandProLife: Happy Christmas! A #Prolife Christmas message against #Abortion: The Wonder of Life http://t.co/0i2bK9m1"
"1387",0,"RT @IrelandProLife: Assembly Members at Stormont unite for major Conference against #Abortion #ProLife #ProWoman http://t.co/qTPwdUF2"
"1388",0,"RT @IrelandProLife: Family &amp; Life has published a substantial response to the report of the government’s 'Expert' Group on #abortion... http://t.co/NqgMRSAY"
"1389",1,"“@hamiam318: "" @TheDemocrats Brave Enough 2 Kill Our UNBORN•! thx2 @EricaRN4USA http://t.co/NZOY4Py6” #ProLife #Pray4America” #abortion NOT!"
"1390",-1,"Drunken scenes with @karlaPittard and @MelsyBugs at THE Christmas/party house of dreams #Abortion #RapistBaby"
"1391",0,"If #abortion is #freedomofchoice, then so is the #righttocarry. You can't have it both ways #prochoice folks."
"1392",-2,"@CoraSherlock @FineGaelToday and increases risk of suicide but #Marian s show still pushes #abortion #lovesabortionmorethanwomen"
"1393",0,"RT @drmikemurdock: #SandyHook ~
#abortion ~

Someone Who Murders Children..Is Evil.
Has A Mental Disorder.
Right..?
I totally agree.
#drMM"
"1394",0,"RT @Pmccrsp: Then Outlaw #abortion &amp; make feds respect that?  DIssolve SCOTUS? Obama won't go after marijuana use in CO, WA  http://t.co/5PcAYHaH"
"1395",0,"Then Outlaw #abortion &amp; make feds respect that?  DIssolve SCOTUS? Obama won't go after marijuana use in CO, WA  http://t.co/5PcAYHaH"
"1396",0,"RT @drmikemurdock: #SandyHook ~
#abortion ~

Someone Who Murders Children..Is Evil.
Has A Mental Disorder.
Right..?
I totally agree.
#drMM"
"1397",0,"More Than 2000 Children Are Murdered In The United States Every Single Day - http://t.co/qEQG7oVy #abortion"
"1398",-1,"Abortion
i just bought a house on i don't give a fuck avenue #Abortion"
"1399",-1,"@CoraSherlock @FineGaelToday #Abortion has thrown Fianna fail a lifeline #marian"
"1400",0,"RT @IrelandProLife: Assembly Members at Stormont unite for major Conference against #Abortion #ProLife #ProWoman http://t.co/qTPwdUF2"
"1401",-1,"RT @votegun: “@betseyross: Dems believe in ""choice"" only to kill. #abortion No choice in schools, no choice in union,no choice in gun ownership #tcot"
"1402",-1,"“@betseyross: Dems believe in ""choice"" only to kill. #abortion No choice in schools, no choice in union,no choice in gun ownership #tcot"
"1403",0,"RT @asiosa RT @IrelandProLife: Assembly Members at Stormont unite for major Conference against #Abortion #ProLif... http://t.co/mezyXSfT"
"1404",0,"RT @IrelandProLife: Assembly Members at Stormont unite for major Conference against #Abortion #ProLife #ProWoman http://t.co/qTPwdUF2"
"1405",2,"RT @IrelandProLife: Happy Christmas! A #Prolife Christmas message against #Abortion: The Wonder of Life http://t.co/0i2bK9m1"
"1406",0,"RT @drmikemurdock: #SandyHook ~
#abortion ~

Someone Who Murders Children..Is Evil.
Has A Mental Disorder.
Right..?
I totally agree.
#drMM"
"1407",0,"RT @IrelandProLife: Assembly Members at Stormont unite for major Conference against #Abortion #ProLife #ProWoman http://t.co/qTPwdUF2"
"1408",2,"Happy Christmas! A #Prolife Christmas message against #Abortion: The Wonder of Life http://t.co/0i2bK9m1"
"1409",0,"RT @joelcaldwell: I'm not the smartest person in the world, but #abortion kills way more kids than #guns do. #RedNationRising #TCOT #tpot"
"1410",0,"RT @joelcaldwell: I'm not the smartest person in the world, but #abortion kills way more kids than #guns do. #RedNationRising #TCOT #tpot"
"1411",0,"RT @joelcaldwell: I'm not the smartest person in the world, but #abortion kills way more kids than #guns do. #RedNationRising #TCOT #tpot"
"1412",-2,"Today in #america,hundreds of #helpless #children will be #murdered by ""#abortion"",a word only #invented by u humans to #justify this murder"
"1413",-3,"@flamadiddle I criticized your equivocation of the Newton slaughter to #abortion. You think that's an ""insult""? #Prochoice is #Prolife"
"1414",0,"RT @safeworld4women: #Philippines: Landmark Law Crucial for Women’s Health http://t.co/DYy4yJPf #abortion #contraception #vaw"
"1415",-3,"""We think it’s an underestimate."" Data on #abortion-related deaths is poor, esp. where unsafe #abortion is prevalent: http://t.co/cvSePCvP"
"1416",-2,"RT @DOTCOM_MOM: ""If we accept that a mother can kill even her own child by #abortion ~ how can we tell other people not to kill one another?"" Mother Teresa"
"1417",-2,"""If we accept that a mother can kill even her own child by #abortion ~ how can we tell other people not to kill one another?"" Mother Teresa"
"1418",0,"RT @safeworld4women: #Philippines: Landmark Law Crucial for Women’s Health http://t.co/DYy4yJPf #abortion #contraception #vaw"
"1419",-1,"@Froufrou42  No.#Abortion is the #murder of a womb-trapped #child.A gun is an object,like a car,a computer,a #nuclear #bomb,etc..."
"1420",1,"to #pope s peacemessage (specialy our right 2 #abortion)  a ""reminder"" from 2011  http://t.co/NgvK2uwZ  http://t.co/GaoWKYTd #bloodtrial"
"1421",0,"#Philippines: Landmark Law Crucial for Women’s Health http://t.co/DYy4yJPf #abortion #contraception #vaw"
"1422",-1,"RT @whispers76: .@TwoBobMoore one if the most ignorant people on twitter.  Asking for stats to support that #abortion kills children? Really dude. #tcot"
"1423",-1,"RT @whispers76: .@TwoBobMoore one if the most ignorant people on twitter.  Asking for stats to support that #abortion kills children? Really dude. #tcot"
"1424",-1,"RT @whispers76: .@TwoBobMoore one if the most ignorant people on twitter.  Asking for stats to support that #abortion kills children? Really dude. #tcot"
"1425",-1,"RT @whispers76: .@TwoBobMoore one if the most ignorant people on twitter.  Asking for stats to support that #abortion kills children? Really dude. #tcot"
"1426",0,"RT @AwakenedPastor: THE MOTHERS WOMB WAS NEVER MEANT TO BE THE BABIES TOMB. #Abortion"
"1427",-1,"48% say #abortion should always or generally be legal; 44% says legal in special circumstances or illegal #prochoice http://t.co/0Deskrgq"
"1428",-1,".@TwoBobMoore one if the most ignorant people on twitter.  Asking for stats to support that #abortion kills children? Really dude. #tcot"
"1429",0,"RT @AwakenedPastor: THE MOTHERS WOMB WAS NEVER MEANT TO BE THE BABIES TOMB. #Abortion"
"1430",-1,"RT @LilaGraceRose: When #abortion doctors convert to #prolife and reveal the horrors in that industry, pro-aborts get very uncomfortable. http://t.co/cJV5uK8h"
"1431",-1,"Whether or not the fetus is actually crying, is not the point. The fetus is alive. #abortion KILLS It. #prolife #prochoice"
"1432",0,"Why do we need to pay for contraception and... http://t.co/K1SiDeWZ #Obama #healthcare #contraception #abortion #muslim #tcot #sioa"
"1433",0,"Gallup #abortion poll - 52% say abortion should be legal only under certain circumstances. http://t.co/z0TKS4lM #prolife #prochoice"
"1434",0,"RT @Lynmorales: Why do we need to pay for #contraception and abortions #OBAMA http://t.co/YbcxzCAI #healthcare #abortion"
"1435",0,"RT @heatherr_parker: Latest Rasmussen poll on #abortion (from Nov 2012) says 54% of US is #prochoice; only 38% is #prolife http://t.co/3uWvb9HA #factsmatter"
"1436",0,"Why do we need to pay for #contraception and abortions #OBAMA http://t.co/YbcxzCAI #healthcare #abortion"
"1437",-2,"@Froufrou42 There is no such thing as gun violence,there is violence inspired by societal insanities such as #abortion,and the death penalty"
"1438",0,"RT @heatherr_parker: Latest Rasmussen poll on #abortion (from Nov 2012) says 54% of US is #prochoice; only 38% is #prolife http://t.co/3uWvb9HA #factsmatter"
"1439",-2,"RT @Justsnapd8: Foetus yawns in womb http://t.co/EN8U1SiM You don't have to be BORN to be killed. #Abortion kills. #prolife #prochoice #babykillers"
"1440",0,"RT @AwakenedPastor: THE MOTHERS WOMB WAS NEVER MEANT TO BE THE BABIES TOMB. #Abortion"
"1441",-2,"Foetus yawns in womb http://t.co/EN8U1SiM You don't have to be BORN to be killed. #Abortion kills. #prolife #prochoice #babykillers"
"1442",2,"RT @frfrankpavone: Fr. Denis 2b mass homilist &amp; lead rosary #prolife procession 2 #abortion mill Dec 28th, 2012 in NY @ Holy Innocents http://t.co/vtvHCN5x"
"1443",0,"Latest Rasmussen poll on #abortion (from Nov 2012) says 54% of US is #prochoice; only 38% is #prolife http://t.co/3uWvb9HA #factsmatter"
"1444",0,"RT @JaySekulow: #Christian universities forced to pay for #abortion pills http://t.co/ru5biZZ9 The #ACLJ has filed a brief defending their #ReligiousLiberty"
"1445",-1,"@Froufrou42 U are biased in favor of #abortion,and against #guns.This #bias blinds u to #Truth.Abortion relates to Adam's act,guns do not."
"1446",-2,"Baby Cries In Womb http://t.co/UmBDhtaT You don't have to be born to be killed. #Abortion kills. #prolife #prochoice"
"1447",0,"RT @JaySekulow: #Christian universities forced to pay for #abortion pills http://t.co/ru5biZZ9 The #ACLJ has filed a brief defending their #ReligiousLiberty"
"1448",2,"Fr. Denis 2b mass homilist &amp; lead rosary #prolife procession 2 #abortion mill Dec 28th, 2012 in NY @ Holy Innocents http://t.co/vtvHCN5x"
"1449",0,"Purposefully Ending #Pregnancy: http://t.co/eFqYA81A describes ending the life of a baby http://t.co/9KeiUYX4 #prolife #prochoice #abortion"
"1450",0,"RT @JaySekulow: #Christian universities forced to pay for #abortion pills http://t.co/ru5biZZ9 The #ACLJ has filed a brief defending their #ReligiousLiberty"
"1451",0,"RT @JaySekulow: #Christian universities forced to pay for #abortion pills http://t.co/ru5biZZ9 The #ACLJ has filed a brief defending their #ReligiousLiberty"
"1452",-1,"re: ""Living with Down [Syndrome],"" BC Courier Times, 11/20/12 http://t.co/OISMFTqz #abortion #prolife"
"1453",-1,"re: ""Living with Down [Syndrome],"" BC Courier Times, 11/20/12 http://t.co/X5SjjiWE #abortion"
"1454",0,"I'm not the smartest person in the world, but #abortion kills way more kids than #guns do. #RedNationRising #TCOT #tpot"
"1455",-2,"RT @KatieMStack: I'm always inspired by how many #Catholic wmn choose #abortion w no guilt or shame. The hierarchy does not dictate our hearts. #prochoice"
"1456",-2,"RT @KatieMStack: I'm always inspired by how many #Catholic wmn choose #abortion w no guilt or shame. The hierarchy does not dictate our hearts. #prochoice"
"1457",-1,"#Abortion activists at what age is it no longer ok to kill a child?"
"1458",-1,"Pastor Luke Robinson about the tragedy of #Abortion in New York City http://t.co/ugFrsGTR #NewYorkGenocide #ProLife"
"1459",1,"RT @FillTheChair: The man that goes to CT to 'comfort' families is so pro #abortion that he votes against giving care to a baby that survives abortion.  #tcot"
"1460",-1,"Why do I always get some obnoxious child in front of me on the plane #abortion"
"1461",0,"Have you signed the new Florida #ProLife Personhood Amendment Petition? http://t.co/9reRcrHC End #Abortion NOW! #tcot"
"1462",0,"THE MOTHERS WOMB WAS NEVER MEANT TO BE THE BABIES TOMB. #Abortion"
"1463",0,"RT @JaySekulow: #Christian universities forced to pay for #abortion pills http://t.co/ru5biZZ9 The #ACLJ has filed a brief defending their #ReligiousLiberty"
